0.495	0.09299126534
0.485	0.1338104497
0.475	0.1606475774
0.465	0.1802677887
0.455	0.19536024
0.445	0.2073329639
0.435	0.2170333379
0.425	0.2250155611
0.415	0.2316626795
0.405	0.2372501191
0.395	0.2419819245
0.385	0.2460128486
0.375	0.2494625143
0.365	0.25242486
0.355	0.2549746439
0.345	0.257172042
0.335	0.259065971
0.325	0.2606965365
0.315	0.2620968645
0.305	0.2632944923
0.295	0.2643124378
0.285	0.2651700304
0.275	0.2658835625
0.265	0.2664668058
0.255	0.2669314227
0.245	0.2672872957
0.235	0.267542794
0.225	0.2677049885
0.215	0.2677798262
0.205	0.2677722723
0.195	0.2676864241
0.185	0.2675256032
0.175	0.2672924281
0.165	0.2669888703
0.155	0.2666162956
0.145	0.2661754916
0.135	0.2656666819
0.125	0.2650895274
0.115	0.2644431128
0.105	0.2637259167
0.095	0.262935762
0.085	0.262069741
0.075	0.2611241057
0.065	0.2600941083
0.055	0.2589737645
0.045	0.2577554903
0.035	0.2564295074
0.025	0.2549827744
0.015	0.2533967466
0.005	0.251641147
