0.495	0.07764882773
0.485	0.1135449773
0.475	0.1383802746
0.465	0.1574523658
0.455	0.1728299721
0.445	0.1855908216
0.435	0.1963875285
0.425	0.2056529876
0.415	0.2136922153
0.405	0.2207294879
0.395	0.2269350202
0.385	0.2324411947
0.375	0.2373529965
0.365	0.2417550206
0.355	0.2457163437
0.345	0.2492940112
0.335	0.2525355925
0.325	0.2554810921
0.315	0.258164404
0.305	0.2606144353
0.295	0.2628559855
0.285	0.264910443
0.275	0.2667963424
0.265	0.2685298144
0.255	0.2701249524
0.245	0.2715941131
0.235	0.2729481647
0.225	0.2741966936
0.215	0.2753481767
0.205	0.2764101267
0.195	0.2773892141
0.185	0.2782913712
0.175	0.2791218805
0.165	0.27988545
0.155	0.2805862776
0.145	0.2812281068
0.135	0.2818142743
0.125	0.2823477511
0.115	0.2828311783
0.105	0.2832668971
0.095	0.2836569758
0.085	0.2840032322
0.075	0.2843072532
0.065	0.2845704114
0.055	0.2847938795
0.045	0.2849786419
0.035	0.2851255047
0.025	0.2852351035
0.015	0.2853079098
0.005	0.2853442353
