0.495	0.08350465099
0.485	0.1213659126
0.475	0.1470607765
0.465	0.1664263327
0.455	0.1817609603
0.445	0.1942670321
0.435	0.2046725514
0.425	0.2134587267
0.415	0.2209626246
0.405	0.2274302436
0.395	0.2330467063
0.385	0.2379546801
0.375	0.242266232
0.365	0.2460707833
0.355	0.2494406288
0.345	0.2524348743
0.335	0.2551023096
0.325	0.2574835477
0.315	0.2596126427
0.305	0.2615183326
0.295	0.2632250059
0.285	0.2647534614
0.275	0.2661215116
0.265	0.2673444658
0.255	0.2684355205
0.245	0.2694060765
0.235	0.2702659976
0.225	0.2710238231
0.215	0.2716869433
0.205	0.2722617436
0.195	0.2727537241
0.185	0.2731675972
0.175	0.2735073684
0.165	0.2737764011
0.155	0.2739774681
0.145	0.2741127907
0.135	0.2741840666
0.125	0.2741924863
0.115	0.2741387383
0.105	0.2740230014
0.095	0.2738449226
0.085	0.273603577
0.075	0.2732974035
0.065	0.2729241075
0.055	0.2724805125
0.045	0.2719623303
0.035	0.2713637836
0.025	0.2706769317
0.015	0.2698902685
0.005	0.2689848621
