0.495	0.4501716543
0.485	0.3955049555
0.475	0.3750367434
0.465	0.3620335269
0.455	0.3523545338
0.445	0.3445563842
0.435	0.3379647842
0.425	0.3322099415
0.415	0.3270670259
0.405	0.3223890589
0.395	0.3180746159
0.385	0.3140506993
0.375	0.3102629635
0.365	0.306669804
0.355	0.3032386107
0.345	0.2999432994
0.335	0.2967626321
0.325	0.2936790403
0.315	0.2906777812
0.305	0.2877463195
0.295	0.2848738657
0.285	0.282051025
0.275	0.279269526
0.265	0.276522009
0.255	0.2738018565
0.245	0.2711030579
0.235	0.2684200976
0.225	0.2657478635
0.215	0.263081569
0.205	0.2604166864
0.195	0.2577488895
0.185	0.2550740011
0.175	0.2523879464
0.165	0.249686708
0.155	0.2469662832
0.145	0.2442226407
0.135	0.2414516754
0.125	0.2386491604
0.115	0.2358106921
0.105	0.232931627
0.095	0.2300070049
0.085	0.227031452
0.075	0.223999054
0.065	0.2209031825
0.055	0.2177362444
0.045	0.2144892993
0.035	0.2111514295
0.025	0.2077085888
0.015	0.204141148
0.005	0.2004169513
