50
0.495	-0.06289265021
0.485	-0.0872058283
0.475	-0.1006674822
0.465	-0.1083690452
0.455	-0.1124011507
0.445	-0.1138896039
0.435	-0.1135279218
0.425	-0.1117784175
0.415	-0.1089657012
0.405	-0.1053263176
0.395	-0.101037586
0.385	-0.09623547615
0.375	-0.09102623884
0.365	-0.0854942651
0.355	-0.07970755961
0.345	-0.07372164984
0.335	-0.0675824374
0.325	-0.06132831621
0.315	-0.05499177156
0.305	-0.04860060484
0.295	-0.04217888418
0.285	-0.03574769159
0.275	-0.0293257174
0.265	-0.02292973886
0.255	-0.01657501041
0.245	-0.01027558608
0.235	-0.004044589683
0.225	0.002105555061
0.215	0.008162924863
0.205	0.01411592009
0.195	0.01995310448
0.185	0.02566305585
0.175	0.03123422316
0.165	0.03665478518
0.155	0.04191250642
0.145	0.04699458545
0.135	0.05188749028
0.125	0.05657677418
0.115	0.06104686379
0.105	0.06528080832
0.095	0.06925997436
0.085	0.07296366297
0.075	0.07636861333
0.065	0.079448333
0.055	0.08217214979
0.045	0.08450378438
0.035	0.08639902328
0.025	0.08780149294
0.015	0.08863366264
0.005	0.08877147563
CL:-2.335969959e-13
CMle:0.01258057223
CDi:0.0005663571818
