50
0.495	0.3340151715
0.485	0.4827953136
0.475	0.5821953016
0.465	0.6561555618
0.455	0.7141716596
0.445	0.7612146992
0.435	0.8002761169
0.425	0.8333101711
0.415	0.8616642463
0.405	0.8863034897
0.395	0.9079393417
0.385	0.9271080948
0.375	0.9442213512
0.365	0.959599707
0.355	0.9734959444
0.345	0.9861114128
0.335	0.9976078455
0.325	1.008116041
0.315	1.017742339
0.305	1.026573519
0.295	1.034680542
0.285	1.042121453
0.275	1.04894363
0.265	1.055185562
0.255	1.060878248
0.245	1.066046304
0.235	1.07070885
0.225	1.074880213
0.215	1.078570487
0.205	1.081785969
0.195	1.084529512
0.185	1.086800785
0.175	1.088596471
0.165	1.089910413
0.155	1.090733704
0.145	1.09105474
0.135	1.09085924
0.125	1.09013024
0.115	1.088848067
0.105	1.086990322
0.095	1.084531861
0.085	1.081444838
0.075	1.077698821
0.065	1.073261047
0.055	1.068096891
0.045	1.062170625
0.035	1.055446533
0.025	1.047890351
0.015	1.039470675
0.005	1.030158608
CL:1
CMle:-0.5887633918
CDi:0.06241483564
